ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431232.33,17:07:12,timeslice,2,0.0,0,0,0.0
1785431232.33,17:07:12,timeslice,3,0.0,0,0,0.0
1785431232.33,17:07:12,timeslice,4,0.0,0,0,0.0
1785431232.33,17:07:12,timeslice,5,0.0,0,0,0.0
1785431232.33,17:07:12,timeslice,6,0.0,0,0,0.0
1785431232.33,17:07:12,timeslice,7,0.0,0,0,0.0
1785431233.331,17:07:13,timeslice,0,0.0,0,0,0.0
1785431233.331,17:07:13,timeslice,1,0.0,0,0,0.0
1785431233.331,17:07:13,timeslice,2,0.0,0,0,0.0
1785431233.331,17:07:13,timeslice,3,0.0,0,0,0.0
1785431233.331,17:07:13,timeslice,4,0.0,0,0,0.0
1785431233.331,17:07:13,timeslice,5,0.0,0,0,0.0
1785431233.331,17:07:13,timeslice,6,0.0,0,0,0.0
1785431233.331,17:07:13,timeslice,7,0.0,0,0,0.0
1785431234.331,17:07:14,timeslice,0,0.0,0,0,0.0
1785431234.331,17:07:14,timeslice,1,0.0,0,0,0.0
1785431234.331,17:07:14,timeslice,2,0.0,0,0,0.0
1785431234.331,17:07:14,timeslice,3,0.0,0,0,0.0
1785431234.331,17:07:14,timeslice,4,0.0,0,0,0.0
1785431234.331,17:07:14,timeslice,5,0.0,0,0,0.0
1785431234.331,17:07:14,timeslice,6,0.0,0,0,0.0
1785431234.331,17:07:14,timeslice,7,0.0,0,0,0.0
1785431235.331,17:07:15,timeslice,0,0.0,0,0,0.0
1785431235.331,17:07:15,timeslice,1,0.0,0,0,0.0
1785431235.331,17:07:15,timeslice,2,0.0,0,0,0.0
1785431235.331,17:07:15,timeslice,3,0.0,0,0,0.0
1785431235.331,17:07:15,timeslice,4,0.0,0,0,0.0
1785431235.331,17:07:15,timeslice,5,0.0,0,0,0.0
1785431235.331,17:07:15,timeslice,6,0.0,0,0,0.0
1785431235.331,17:07:15,timeslice,7,0.0,0,0,0.0
1785431236.331,17:07:16,timeslice,0,0.0,0,0,0.0
1785431236.331,17:07:16,timeslice,1,0.0,0,0,0.0
1785431236.331,17:07:16,timeslice,2,0.0,0,0,0.0
1785431236.331,17:07:16,timeslice,3,0.0,0,0,0.0
1785431236.331,17:07:16,timeslice,4,0.0,0,0,0.0
1785431236.331,17:07:16,timeslice,5,0.0,0,0,0.0
1785431236.331,17:07:16,timeslice,6,0.0,0,0,0.0
1785431236.331,17:07:16,timeslice,7,0.0,0,0,0.0
1785431237.331,17:07:17,timeslice,0,0.0,0,0,0.0
1785431237.331,17:07:17,timeslice,1,0.0,0,0,0.0
