ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785432241.089,17:24:01,timeslice,2,0.0,0,0,0.0
1785432241.089,17:24:01,timeslice,3,0.0,0,0,0.0
1785432241.089,17:24:01,timeslice,4,0.0,0,0,0.0
1785432241.089,17:24:01,timeslice,5,0.0,0,0,0.0
1785432241.089,17:24:01,timeslice,6,0.0,0,0,0.0
1785432241.089,17:24:01,timeslice,7,0.0,0,0,0.0
1785432242.089,17:24:02,timeslice,0,0.0,0,0,0.0
1785432242.089,17:24:02,timeslice,1,0.0,0,0,0.0
1785432242.089,17:24:02,timeslice,2,0.0,0,0,0.0
1785432242.089,17:24:02,timeslice,3,0.0,0,0,0.0
1785432242.089,17:24:02,timeslice,4,0.0,0,0,0.0
1785432242.089,17:24:02,timeslice,5,0.0,0,0,0.0
1785432242.089,17:24:02,timeslice,6,0.0,0,0,0.0
1785432242.089,17:24:02,timeslice,7,0.0,0,0,0.0
1785432243.089,17:24:03,timeslice,0,0.0,0,0,0.0
1785432243.089,17:24:03,timeslice,1,0.0,0,0,0.0
1785432243.089,17:24:03,timeslice,2,0.0,0,0,0.0
1785432243.089,17:24:03,timeslice,3,0.0,0,0,0.0
1785432243.089,17:24:03,timeslice,4,0.0,0,0,0.0
1785432243.089,17:24:03,timeslice,5,0.0,0,0,0.0
1785432243.089,17:24:03,timeslice,6,0.0,0,0,0.0
1785432243.089,17:24:03,timeslice,7,0.0,0,0,0.0
1785432244.089,17:24:04,timeslice,0,0.0,0,0,0.0
1785432244.089,17:24:04,timeslice,1,0.0,0,0,0.0
1785432244.089,17:24:04,timeslice,2,0.0,0,0,0.0
1785432244.089,17:24:04,timeslice,3,0.0,0,0,0.0
1785432244.089,17:24:04,timeslice,4,0.0,0,0,0.0
1785432244.089,17:24:04,timeslice,5,0.0,0,0,0.0
1785432244.089,17:24:04,timeslice,6,0.0,0,0,0.0
1785432244.089,17:24:04,timeslice,7,0.0,0,0,0.0
1785432245.089,17:24:05,timeslice,0,0.0,0,0,0.0
1785432245.089,17:24:05,timeslice,1,0.0,0,0,0.0
1785432245.089,17:24:05,timeslice,2,0.0,0,0,0.0
1785432245.089,17:24:05,timeslice,3,0.0,0,0,0.0
1785432245.089,17:24:05,timeslice,4,0.0,0,0,0.0
1785432245.089,17:24:05,timeslice,5,0.0,0,0,0.0
1785432245.089,17:24:05,timeslice,6,0.0,0,0,0.0
1785432245.089,17:24:05,timeslice,7,0.0,0,0,0.0
1785432246.089,17:24:06,timeslice,0,0.0,0,0,0.0
1785432246.089,17:24:06,timeslice,1,0.0,0,0,0.0
1785432246.089,17:24:06,timeslice,2,0.0,0,0,0.0
1785432246.089,17:24:06,timeslice,3,0.0,0,0,0.0
1785432246.089,17:24:06,timeslice,4,0.0,0,0,0.0
1785432246.089,17:24:06,timeslice,5,0.0,0,0,0.0
1785432246.089,17:24:06,timeslice,6,0.0,0,0,0.0
1785432246.089,17:24:06,timeslice,7,0.0,0,0,0.0
1785432247.089,17:24:07,timeslice,0,0.0,0,0,0.0
1785432247.089,17:24:07,timeslice,1,0.0,0,0,0.0
1785432247.089,17:24:07,timeslice,2,0.0,0,0,0.0
1785432247.089,17:24:07,timeslice,3,0.0,0,0,0.0
1785432247.089,17:24:07,timeslice,4,0.0,0,0,0.0
1785432247.089,17:24:07,timeslice,5,0.0,0,0,0.0
1785432247.089,17:24:07,timeslice,6,0.0,0,0,0.0
